Date,005930.KS,0700.HK,7203.T,AAPL,AIR.PA,AMZN,ASML,BABA,GOOGL,GS,JNJ,JPM,KO,MC.PA,META,MSFT,NESN.SW,NVDA,OR.PA,PFE,PG,ROG.SW,SAN.PA,SAP,SIE.DE,TSLA,TSM,TTE.PA,V,XOM
2020-01-01,48502.875,331.9253234863281,1285.1124267578125,74.60858154296875,124.49776458740234,100.43599700927734,265.5489807128906,196.19749450683594,71.10177612304688,206.15682983398438,125.07470703125,111.6710205078125,48.581817626953125,358.48736572265625,200.50936889648438,161.2621307373047,90.01721954345703,5.884465217590332,231.0753936767578,26.160144805908203,106.55864715576172,266.2647705078125,68.82109069824219,118.61918640136719,82.89302825927734,43.371334075927734,48.31572723388672,29.71743392944336,190.31790161132812,46.705135345458984
2020-02-01,46610.9296875,343.4937744140625,1196.94140625,65.89449310302734,101.00727081298828,94.1875,261.81170654296875,197.53656005859375,66.46034240722656,174.09083557128906,112.98477172851562,98.58991241455078,44.497283935546875,336.3143310546875,191.13487243652344,153.47515869140625,83.64544677734375,6.721725940704346,221.07650756835938,23.716508865356445,97.39463806152344,254.2775421142578,66.4307632446289,112.08819580078125,69.2012710571289,44.53266525268555,48.22615051269531,26.179527282714844,173.8563232421875,38.67533874511719
2020-03-01,41064.05859375,338.3324279785156,1091.8079833984375,61.443058013916016,55.4465446472168,97.48600006103516,247.5530242919922,184.69668579101562,57.66181945800781,134.86705017089844,110.87276458740234,76.44517517089844,36.810707092285156,306.93157958984375,165.64292907714844,149.8097686767578,84.15316009521484,6.5646185874938965,219.1501007080078,23.162979125976562,94.61636352539062,257.8490905761719,63.430973052978516,100.23263549804688,59.79657745361328,34.93333435058594,42.80698776245117,24.14000701904297,154.33700561523438,28.957721710205078
2020-04-01,43316.47265625,371.0800476074219,1138.96337890625,70.98969268798828,54.08234405517578,123.69999694824219,272.9005126953125,192.4746856689453,66.83003997802734,160.01885986328125,126.8614730834961,81.31056213378906,38.50979232788086,319.6278076171875,203.2899627685547,170.2327423095703,86.226318359375,7.278855800628662,243.36758422851562,27.22217559814453,101.38572692871094,284.23443603515625,70.59404754638672,107.52556610107422,65.36174774169922,52.12533187866211,48.041690826416016,22.89008140563965,171.196044921875,35.44022750854492
2020-05-01,43922.90625,365.20684814453125,1154.169921875,76.8225326538086,52.979766845703125,122.11849975585938,313.34747314453125,196.95724487304688,71.13849639892578,171.42137145996094,125.77080535888672,83.48529815673828,39.17273712158203,340.0778503417969,223.52857971191406,174.0703582763672,90.16954040527344,8.841314315795898,240.2487030029297,27.10154151916504,100.37340545654297,281.904296875,69.28016662597656,116.19728088378906,76.05211639404297,55.66666793823242,45.509849548339844,23.430110931396484,187.0205841064453,34.67757797241211
2020-06-01,45742.19921875,445.0396423339844,1155.3660888671875,88.38373565673828,59.35227966308594,137.9409942626953,349.9779968261719,204.84921264648438,70.37078857421875,173.48487854003906,119.72943115234375,80.697021484375,37.49439239501953,354.1343688964844,225.49485778808594,193.85386657714844,90.93354034423828,9.461169242858887,262.0811767578125,23.436819076538086,103.53389739990234,278.2184143066406,74.39134216308594,128.8248748779297,80.86085510253906,71.98733520507812,51.33308410644531,23.673982620239258,185.3475341796875,34.766876220703125
2020-07-01,50495.86328125,476.6369323730469,1062.24658203125,102.97866821289062,57.94135665893555,158.23399353027344,336.36993408203125,238.39244079589844,73.83958435058594,173.78338623046875,124.09701538085938,82.91048431396484,40.002830505371094,332.5961608886719,251.9103240966797,195.28269958496094,93.85063171386719,10.578691482543945,259.6043701171875,27.57947540283203,113.53485107421875,267.8387451171875,72.6679916381836,146.5106964111328,83.60870361328125,95.38400268554688,71.86791229248047,22.240345001220703,182.6897430419922,32.71445846557617
2020-08-01,47094.5859375,473.5129089355469,1197.05615234375,125.05524444580078,64.3232192993164,172.54800415039062,355.826416015625,272.5909423828125,80.8655014038086,179.84945678710938,130.6100616455078,86.7937240600586,41.94199752807617,358.5275573730469,291.1661376953125,214.8291015625,94.25,13.329066276550293,257.3479919433594,27.349655151367188,120.53376007080078,267.4998474121094,69.64803314208984,152.20660400390625,89.27420806884766,166.10667419433594,72.19587707519531,23.51934242248535,203.40541076660156,31.05073356628418
2020-09-01,50757.4921875,456.55389404296875,1184.4127197265625,112.4361343383789,57.99742126464844,157.43649291992188,351.1572265625,279.1913757324219,72.73046112060547,177.49388122558594,127.59696960449219,83.3978500366211,41.8065071105957,364.5516662597656,260.0832214355469,200.8346710205078,94.92717742919922,13.484537124633789,257.9985656738281,26.560792922973633,121.10881805419922,267.0337829589844,70.02552032470703,143.37289428710938,92.37137603759766,143.00332641601562,73.85386657714844,20.748180389404297,192.16224670410156,27.215858459472656
2020-10-01,49665.75390625,527.5138549804688,1179.62451171875,105.68861389160156,58.483306884765625,151.8074951171875,343.4925231933594,289.3625793457031,80.19953155517578,166.95755004882812,117.50955200195312,84.93119812011719,41.02664566040039,367.1986999511719,261.2848205566406,193.3294677734375,89.50971984863281,12.495159149169922,258.091552734375,25.67784881591797,119.46197509765625,249.74838256835938,63.493194580078125,98.30258178710938,86.22356414794922,129.34666442871094,76.79911041259766,18.773399353027344,174.61521911621094,25.86021614074707
